206000,QD,18.10.1981,  14.7000
206000,QD,19.10.1981,  14.1000
206000,QD,20.10.1981,  13.7000
206000,QD,21.10.1981,  14.0000
206000,QD,22.10.1981,  14.0000
206000,QD,23.10.1981,  13.9000
206000,QD,24.10.1981,  13.6000
206000,QD,25.10.1981,  13.5000
206000,QD,26.10.1981,  13.4000
206000,QD,27.10.1981,  13.6000
206000,QD,28.10.1981,  14.0000
206000,QD,29.10.1981,  13.6000
206000,QD,30.10.1981,  14.1000
206000,QD,31.10.1981,  24.7000
206000,QD,01.11.1981,  28.2000
206000,QD,02.11.1981,  22.4000
206000,QD,03.11.1981,  20.2000
206000,QD,04.11.1981,  19.9000
206000,QD,05.11.1981,  20.0000
206000,QD,06.11.1981,  13.9000
206000,QD,07.11.1981,  12.1000
206000,QD,08.11.1981,  10.3000
206000,QD,09.11.1981,   9.2200
206000,QD,10.11.1981,  11.1000
206000,QD,11.11.1981,  12.7000
206000,QD,12.11.1981,  12.3000
206000,QD,13.11.1981,  11.9000
206000,QD,14.11.1981,  11.9000
206000,QD,15.11.1981,  11.8000
206000,QD,16.11.1981,  11.7000
206000,QD,17.11.1981,  11.6000
206000,QD,18.11.1981,  11.6000
206000,QD,19.11.1981,  11.5000
206000,QD,20.11.1981,  11.5000
206000,QD,21.11.1981,  11.5000
206000,QD,22.11.1981,  11.4000
206000,QD,23.11.1981,  11.4000
206000,QD,24.11.1981,  11.4000
206000,QD,25.11.1981,  11.4000
206000,QD,26.11.1981,  11.2000
206000,QD,27.11.1981,  15.6000
206000,QD,28.11.1981,  18.0000
206000,QD,29.11.1981,  14.6000
206000,QD,30.11.1981,  14.7000
206000,QD,01.12.1981,  14.6000
206000,QD,02.12.1981,  14.6000
206000,QD,03.12.1981,  14.4000
206000,QD,04.12.1981,  11.8000
206000,QD,05.12.1981,  10.4000
206000,QD,06.12.1981,  10.4000
206000,QD,07.12.1981,   8.2100
206000,QD,08.12.1981,   9.0100
206000,QD,09.12.1981,  15.4000
206000,QD,10.12.1981,  18.8000
206000,QD,11.12.1981,  19.8000
206000,QD,12.12.1981,  20.7000
206000,QD,13.12.1981,  14.0000
206000,QD,14.12.1981,  10.9000
206000,QD,15.12.1981,  12.5000
206000,QD,16.12.1981,  14.4000
206000,QD,17.12.1981,  14.2000
206000,QD,18.12.1981,  10.6000
206000,QD,19.12.1981,   8.1900
206000,QD,20.12.1981,   8.1200
206000,QD,21.12.1981,   8.0500
206000,QD,22.12.1981,   8.2800
206000,QD,23.12.1981,   8.2400
206000,QD,24.12.1981,   8.1100
206000,QD,25.12.1981,   8.2500
206000,QD,26.12.1981,   8.1800
206000,QD,27.12.1981,   8.0000
206000,QD,28.12.1981,   8.0700
206000,QD,29.12.1981,   8.1000
206000,QD,30.12.1981,   9.0700
206000,QD,31.12.1981,  14.3000
206000,QD,01.01.1982,  17.7000
206000,QD,02.01.1982,  18.0000
206000,QD,03.01.1982,  18.6000
206000,QD,04.01.1982,  22.1000
206000,QD,05.01.1982,  35.1000
206000,QD,06.01.1982,  77.1000
206000,QD,07.01.1982,  70.5000
206000,QD,08.01.1982,  45.4000
206000,QD,09.01.1982,  28.4000
206000,QD,10.01.1982,  24.3000
206000,QD,11.01.1982,  23.8000
206000,QD,12.01.1982,  23.4000
206000,QD,13.01.1982,  23.1000
206000,QD,14.01.1982,  22.3000
206000,QD,15.01.1982,  21.5000
206000,QD,16.01.1982,  20.9000
206000,QD,17.01.1982,  20.3000
206000,QD,18.01.1982,  19.3000
206000,QD,19.01.1982,  18.4000
206000,QD,20.01.1982,  17.7000
206000,QD,21.01.1982,  18.2000
206000,QD,22.01.1982,  13.9000
206000,QD,23.01.1982,  13.8000
206000,QD,24.01.1982,  17.7000
206000,QD,25.01.1982,  10.6000
206000,QD,26.01.1982,   7.2500
206000,QD,27.01.1982,   4.1200
206000,QD,28.01.1982,   4.2400
206000,QD,29.01.1982,   5.9200
206000,QD,30.01.1982,  11.4000
206000,QD,31.01.1982,  19.7000
206000,QD,01.02.1982,  23.5000
206000,QD,02.02.1982,  19.7000
206000,QD,03.02.1982,  19.0000
206000,QD,04.02.1982,  18.3000
206000,QD,05.02.1982,  13.6000
206000,QD,06.02.1982,  11.4000
206000,QD,07.02.1982,  11.4000
206000,QD,08.02.1982,  15.0000
206000,QD,09.02.1982,  17.7000
206000,QD,10.02.1982,  17.2000
206000,QD,11.02.1982,  16.3000
206000,QD,12.02.1982,  11.5000
206000,QD,13.02.1982,   8.9200
206000,QD,14.02.1982,   9.0100
206000,QD,15.02.1982,   8.3300
206000,QD,16.02.1982,   7.3300
206000,QD,17.02.1982,   6.6900
206000,QD,18.02.1982,   6.7600
206000,QD,19.02.1982,   6.8400
206000,QD,20.02.1982,   7.0000
206000,QD,21.02.1982,   6.9100
206000,QD,22.02.1982,   5.6400
206000,QD,23.02.1982,   4.1500
206000,QD,24.02.1982,   5.2400
206000,QD,25.02.1982,   5.2200
206000,QD,26.02.1982,   5.1800
206000,QD,27.02.1982,   5.2700
206000,QD,28.02.1982,   5.2600
206000,QD,01.03.1982,   5.2100
206000,QD,02.03.1982,   8.3200
206000,QD,03.03.1982,  10.5000
206000,QD,04.03.1982,  10.8000
206000,QD,05.03.1982,  14.0000
206000,QD,06.03.1982,  12.9000
206000,QD,07.03.1982,  10.4000
206000,QD,08.03.1982,  10.0000
206000,QD,09.03.1982,   9.8200
206000,QD,10.03.1982,   9.8600
206000,QD,11.03.1982,   9.8600
206000,QD,12.03.1982,  12.7000
206000,QD,13.03.1982,  14.6000
206000,QD,14.03.1982,  14.3000
206000,QD,15.03.1982,  10.7000
206000,QD,16.03.1982,   8.2300
206000,QD,17.03.1982,   7.2700
206000,QD,18.03.1982,   8.3800
206000,QD,19.03.1982,   8.7600
206000,QD,20.03.1982,  11.1000
206000,QD,21.03.1982,  11.2000
206000,QD,22.03.1982,   9.0900
206000,QD,23.03.1982,   9.1100
206000,QD,24.03.1982,   9.5300
206000,QD,25.03.1982,  10.3000
206000,QD,26.03.1982,   8.2100
206000,QD,27.03.1982,   8.1900
206000,QD,28.03.1982,   8.2300
206000,QD,29.03.1982,   5.7600
206000,QD,30.03.1982,   4.7000
206000,QD,31.03.1982,   4.6400
206000,QD,01.04.1982,   4.7600
206000,QD,02.04.1982,   3.8200
206000,QD,03.04.1982,   3.2300
206000,QD,04.04.1982,   3.1800
206000,QD,05.04.1982,   3.2600
206000,QD,06.04.1982,   4.2100
206000,QD,07.04.1982,   5.9500
206000,QD,08.04.1982,   9.6100
206000,QD,09.04.1982,  14.5000
206000,QD,10.04.1982,  15.8000
206000,QD,11.04.1982,  16.1000
206000,QD,12.04.1982,  15.8000
206000,QD,13.04.1982,  15.4000
206000,QD,14.04.1982,  15.5000
206000,QD,15.04.1982,  12.6000
206000,QD,16.04.1982,  12.4000
206000,QD,17.04.1982,  12.3000
206000,QD,18.04.1982,  10.4000
206000,QD,19.04.1982,   7.7700
206000,QD,20.04.1982,   7.1200
206000,QD,21.04.1982,   7.1900
206000,QD,22.04.1982,   7.5600
206000,QD,23.04.1982,   6.8700
